tiempo,EMG,Integrated EMG,,,,
8.130731526,-0.821248,0.814066,,,,
8.131731493,-0.819196,0.814191,,,,
8.13273146,-0.815764,0.814252,,,,
8.133731427,-0.822683,0.814355,,,,
8.134731394,-0.830025,0.814558,,,,
8.135731361,-0.825943,0.814699,,,,
8.136731328,-0.818845,0.814742,,,,
8.137731295,-0.816757,0.814815,,,,
8.138731262,-0.817384,0.814952,,,,
8.139731229,-0.821182,0.815117,,,,
8.140731196,-0.825232,0.815283,,,,
8.141731163,-0.822352,0.815385,,,,
8.14273113,-0.816697,0.81541,,,,
8.143731097,-0.815735,0.815477,,,,
8.144731064,-0.817176,0.81565,,,,
8.145731031,-0.81908,0.815836,,,,
8.146730998,-0.822776,0.815948,,,,
8.147730965,-0.824751,0.815984,,,,
8.148730932,-0.821581,0.815991,,,,
8.149730899,-0.817929,0.816045,,,,
8.150730866,-0.819019,0.816179,,,,
8.151730833,-0.820962,0.81635,,,,
8.1527308,-0.821312,0.816514,,,,
8.153730767,-0.823621,0.81666,,,,
8.154730734,-0.824725,0.816752,,,,
8.155730701,-0.821461,0.816771,,,,
8.156730668,-0.820003,0.81678,,,,
8.157730635,-0.823143,0.816864,,,,
8.158730602,-0.826054,0.817032,,,,
8.159730569,-0.827643,0.81721,,,,
8.160730536,-0.829139,0.817333,,,,
8.161730503,-0.826677,0.817395,,,,
8.16273047,-0.820543,0.81744,,,,
8.163730437,-0.817235,0.817511,,,,
8.164730403,-0.817863,0.817628,,,,
8.16573037,-0.821702,0.817791,,,,
8.166730337,-0.827558,0.817944,,,,
8.167730304,-0.828658,0.818004,,,,
8.168730271,-0.823913,0.817984,,,,
8.169730238,-0.819829,0.817978,,,,
8.170730205,-0.819668,0.818046,,,,
8.171730172,-0.823135,0.818189,,,,
8.172730139,-0.826932,0.818363,,,,
8.173730106,-0.827068,0.818485,,,,
8.174730073,-0.823674,0.818524,,,,
8.17573004,-0.819341,0.818557,,,,
8.176730007,-0.81763,0.818641,,,,
8.177729974,-0.82055,0.818754,,,,
8.178729941,-0.825475,0.818895,,,,
8.179729908,-0.827964,0.819061,,,,
8.180729875,-0.825188,0.819203,,,,
8.181729842,-0.819552,0.819299,,,,
8.182729809,-0.81737,0.819377,,,,
8.183729776,-0.819748,0.819459,,,,
8.184729743,-0.824149,0.819562,,,,
8.18572971,-0.829066,0.819697,,,,
8.186729677,-0.829813,0.8198,,,,
8.187729644,-0.825193,0.819831,,,,
8.188729611,-0.820344,0.819871,,,,
8.189729578,-0.817343,0.819964,,,,
8.190729545,-0.819844,0.820126,,,,
8.191729512,-0.830318,0.820381,,,,
8.192729479,-0.838852,0.820606,,,,
8.193729446,-0.837182,0.820688,,,,
8.194729413,-0.829625,0.820723,,,,
8.19572938,-0.825346,0.820854,,,,
8.196729347,-0.832305,0.821126,,,,
8.197729314,-0.844157,0.821482,,,,
8.198729281,-0.844058,0.821775,,,,
8.199729248,-0.833698,0.821907,,,,
8.200729215,-0.826804,0.821922,,,,
8.201729182,-0.825682,0.821945,,,,
8.202729149,-0.828825,0.8221,,,,
8.203729116,-0.834975,0.822381,,,,
8.204729083,-0.839342,0.822678,,,,
8.20572905,-0.840796,0.822942,,,,
8.206729017,-0.840357,0.823189,,,,
8.207728984,-0.836721,0.823385,,,,
8.208728951,-0.832525,0.823518,,,,
8.209728918,-0.832571,0.82366,,,,
8.210728885,-0.834839,0.823853,,,,
8.211728852,-0.833943,0.824053,,,,
8.212728819,-0.830218,0.824188,,,,
8.213728786,-0.829759,0.824256,,,,
8.214728753,-0.833624,0.824347,,,,
8.21572872,-0.835239,0.824507,,,,
8.216728687,-0.834256,0.824712,,,,
8.217728654,-0.83651,0.824952,,,,
8.21872862,-0.839937,0.825196,,,,
8.219728587,-0.837406,0.825387,,,,
8.220728554,-0.829803,0.825533,,,,
8.221728521,-0.824759,0.82566,,,,
8.222728488,-0.826634,0.825765,,,,
8.223728455,-0.833693,0.825881,,,,
8.224728422,-0.840708,0.826053,,,,
8.225728389,-0.843534,0.826255,,,,
8.226728356,-0.841836,0.826433,,,,
8.227728323,-0.836961,0.826597,,,,
8.22872829,-0.831875,0.826775,,,,
8.229728257,-0.831333,0.826934,,,,
8.230728224,-0.833718,0.827059,,,,
8.231728191,-0.832813,0.827195,,,,
8.232728158,-0.830131,0.827339,,,,
8.233728125,-0.829283,0.827405,,,,
8.234728092,-0.829835,0.827403,,,,
8.235728059,-0.833804,0.827482,,,,
8.236728026,-0.842436,0.827718,,,,
8.237727993,-0.85022,0.828052,,,,
8.23872796,-0.849851,0.828377,,,,
8.239727927,-0.840681,0.828572,,,,
8.240727894,-0.832843,0.828648,,,,
8.241727861,-0.834546,0.82877,,,,
8.242727828,-0.83829,0.828986,,,,
8.243727795,-0.838396,0.829213,,,,
8.244727762,-0.840571,0.829446,,,,
8.245727729,-0.843059,0.829686,,,,
8.246727696,-0.840296,0.829861,,,,
8.247727663,-0.837522,0.829989,,,,
8.24872763,-0.839791,0.830171,,,,
8.249727597,-0.843419,0.830426,,,,
8.250727564,-0.847504,0.830711,,,,
8.251727531,-0.851021,0.831012,,,,
8.252727498,-0.8451,0.83125,,,,
8.253727465,-0.834068,0.831354,,,,
8.254727432,-0.831853,0.831425,,,,
8.255727399,-0.836246,0.831573,,,,
8.256727366,-0.842739,0.8318,,,,
8.257727333,-0.849419,0.832063,,,,
8.2587273,-0.847865,0.832281,,,,
8.259727267,-0.840773,0.832413,,,,
8.260727234,-0.838009,0.832501,,,,
8.261727201,-0.838574,0.83262,,,,
8.262727168,-0.840492,0.83282,,,,
8.263727135,-0.845209,0.8331,,,,
8.264727102,-0.848668,0.833408,,,,
8.265727069,-0.846682,0.833657,,,,
8.266727036,-0.842721,0.833809,,,,
8.267727003,-0.842136,0.833944,,,,
8.26872697,-0.844669,0.834151,,,,
8.269726937,-0.846371,0.834417,,,,
8.270726904,-0.846405,0.834684,,,,
8.271726871,-0.844927,0.834902,,,,
8.272726837,-0.840582,0.835039,,,,
8.273726804,-0.836228,0.83513,,,,
8.274726771,-0.83492,0.835243,,,,
8.275726738,-0.836712,0.835416,,,,
8.276726705,-0.843238,0.835672,,,,
8.277726672,-0.852553,0.835992,,,,
8.278726639,-0.857843,0.836316,,,,
8.279726606,-0.855417,0.836591,,,,
8.280726573,-0.847045,0.836809,,,,
8.28172654,-0.840577,0.837019,,,,
8.282726507,-0.843758,0.837283,,,,
8.283726474,-0.85198,0.837606,,,,
8.284726441,-0.853799,0.837902,,,,
8.285726408,-0.84894,0.838101,,,,
8.286726375,-0.847085,0.838274,,,,
8.287726342,-0.848713,0.838509,,,,
8.288726309,-0.849518,0.838801,,,,
8.289726276,-0.852604,0.839153,,,,
8.290726243,-0.854271,0.839497,,,,
8.29172621,-0.849935,0.839694,,,,
8.292726177,-0.847454,0.83978,,,,
8.293726144,-0.84763,0.839884,,,,
8.294726111,-0.845572,0.840044,,,,
8.295726078,-0.845646,0.840247,,,,
8.296726045,-0.847798,0.840402,,,,
8.297726012,-0.846458,0.840425,,,,
8.298725979,-0.845195,0.840436,,,,
8.299725946,-0.84958,0.840595,,,,
8.300725913,-0.856621,0.840893,,,,
8.30172588,-0.860609,0.841242,,,,
8.302725847,-0.860992,0.841564,,,,
8.303725814,-0.859348,0.841808,,,,
8.304725781,-0.854262,0.841957,,,,
8.305725748,-0.848222,0.842031,,,,
8.306725715,-0.848521,0.842113,,,,
8.307725682,-0.854985,0.842295,,,,
8.308725649,-0.861215,0.842582,,,,
8.309725616,-0.865498,0.842911,,,,
8.310725583,-0.865913,0.843222,,,,
8.31172555,-0.857789,0.843461,,,,
8.312725517,-0.848012,0.843639,,,,
8.313725484,-0.84846,0.843826,,,,
8.314725451,-0.856964,0.844059,,,,
8.315725418,-0.864317,0.84435,,,,
8.316725385,-0.866447,0.844672,,,,
8.317725352,-0.863072,0.844937,,,,
8.318725319,-0.855487,0.845093,,,,
8.319725286,-0.848657,0.845205,,,,
8.320725253,-0.849311,0.8454,,,,
8.32172522,-0.857973,0.845733,,,,
8.322725187,-0.867156,0.846138,,,,
8.323725154,-0.869322,0.846494,,,,
8.324725121,-0.86471,0.846734,,,,
8.325725087,-0.857465,0.846873,,,,
8.326725054,-0.851368,0.846969,,,,
8.327725021,-0.853419,0.847133,,,,
8.328724988,-0.863158,0.847446,,,,
8.329724955,-0.868884,0.847822,,,,
8.330724922,-0.866559,0.84815,,,,
8.331724889,-0.862675,0.848449,,,,
8.332724856,-0.861342,0.848761,,,,
8.333724823,-0.859564,0.849064,,,,
8.33472479,-0.857947,0.849345,,,,
8.335724757,-0.863561,0.849642,,,,
8.336724724,-0.871621,0.849934,,,,
8.337724691,-0.87142,0.850146,,,,
8.338724658,-0.866631,0.850314,,,,
8.339724625,-0.864232,0.850549,,,,
8.340724592,-0.864552,0.850867,,,,
8.341724559,-0.868209,0.851203,,,,
8.342724526,-0.872697,0.851547,,,,
8.343724493,-0.872148,0.851885,,,,
8.34472446,-0.86705,0.85215,,,,
8.345724427,-0.864961,0.852369,,,,
8.346724394,-0.870255,0.852668,,,,
8.347724361,-0.875494,0.853048,,,,
8.348724328,-0.874539,0.853395,,,,
8.349724295,-0.873018,0.853691,,,,
8.350724262,-0.873297,0.853949,,,,
8.351724229,-0.872244,0.854161,,,,
8.352724196,-0.869377,0.854404,,,,
8.353724163,-0.866537,0.854729,,,,
8.35472413,-0.869046,0.855101,,,,
8.355724097,-0.875338,0.855492,,,,
8.356724064,-0.873966,0.855804,,,,
8.357724031,-0.867216,0.855982,,,,
8.358723998,-0.866085,0.856164,,,,
8.359723965,-0.866181,0.856418,,,,
8.360723932,-0.865358,0.856692,,,,
8.361723899,-0.871125,0.857017,,,,
8.362723866,-0.877843,0.857391,,,,
8.363723833,-0.875135,0.85769,,,,
8.3647238,-0.867483,0.857878,,,,
8.365723767,-0.865029,0.858062,,,,
8.366723734,-0.867702,0.858312,,,,
8.367723701,-0.871744,0.858608,,,,
8.368723668,-0.877746,0.858938,,,,
8.369723635,-0.881739,0.859292,,,,
8.370723602,-0.879566,0.859624,,,,
8.371723569,-0.87731,0.859947,,,,
8.372723536,-0.879621,0.860338,,,,
8.373723503,-0.882264,0.860798,,,,
8.37472347,-0.884053,0.86129,,,,
8.375723437,-0.887675,0.861799,,,,
8.376723404,-0.888131,0.862248,,,,
8.377723371,-0.879647,0.862519,,,,
8.378723338,-0.872128,0.862662,,,,
8.379723304,-0.876121,0.862869,,,,
8.380723271,-0.884335,0.863242,,,,
8.381723238,-0.891477,0.863751,,,,
8.382723205,-0.896951,0.864283,,,,
8.383723172,-0.892649,0.864689,,,,
8.384723139,-0.883617,0.864988,,,,
8.385723106,-0.88407,0.865339,,,,
8.386723073,-0.889059,0.865759,,,,
8.38772304,-0.888417,0.866156,,,,
8.388723007,-0.885869,0.866519,,,,
8.389722974,-0.886246,0.866856,,,,
8.390722941,-0.887727,0.86719,,,,
8.391722908,-0.888924,0.86758,,,,
8.392722875,-0.891433,0.86802,,,,
8.393722842,-0.894285,0.868486,,,,
8.394722809,-0.894208,0.868973,,,,
8.395722776,-0.893212,0.869448,,,,
8.396722743,-0.893433,0.869905,,,,
8.39772271,-0.891675,0.870357,,,,
8.398722677,-0.887515,0.87078,,,,
8.399722644,-0.886566,0.87115,,,,
8.400722611,-0.893017,0.871514,,,,
8.401722578,-0.900809,0.871916,,,,
8.402722545,-0.901109,0.872317,,,,
8.403722512,-0.894258,0.872666,,,,
8.404722479,-0.886351,0.872987,,,,
8.405722446,-0.886405,0.873369,,,,
8.406722413,-0.895504,0.873839,,,,
8.40772238,-0.90168,0.874306,,,,
8.408722347,-0.901708,0.874711,,,,
8.409722314,-0.901016,0.875066,,,,
8.410722281,-0.898193,0.875389,,,,
8.411722248,-0.89452,0.875756,,,,
8.412722215,-0.89695,0.876245,,,,
8.413722182,-0.905296,0.876814,,,,
8.414722149,-0.911022,0.877354,,,,
8.415722116,-0.907158,0.877783,,,,
8.416722083,-0.898078,0.878099,,,,
8.41772205,-0.89268,0.878395,,,,
8.418722017,-0.892594,0.878766,,,,
8.419721984,-0.898971,0.879269,,,,
8.420721951,-0.91049,0.879881,,,,
8.421721918,-0.915174,0.880453,,,,
8.422721885,-0.907596,0.880858,,,,
8.423721852,-0.901588,0.88118,,,,
8.424721819,-0.906724,0.8816,,,,
8.425721786,-0.911889,0.882145,,,,
8.426721753,-0.911889,0.88275,,,,
8.42772172,-0.914558,0.883361,,,,
8.428721687,-0.914774,0.883877,,,,
8.429721654,-0.906945,0.884258,,,,
8.430721621,-0.902616,0.884619,,,,
8.431721588,-0.907145,0.885063,,,,
8.432721555,-0.913278,0.885583,,,,
8.433721521,-0.918469,0.886172,,,,
8.434721488,-0.922171,0.886814,,,,
8.435721455,-0.919907,0.887377,,,,
8.436721422,-0.913497,0.887796,,,,
8.437721389,-0.911702,0.888199,,,,
8.438721356,-0.915352,0.888686,,,,
8.439721323,-0.918338,0.889227,,,,
8.44072129,-0.920511,0.889787,,,,
8.441721257,-0.922107,0.890326,,,,
8.442721224,-0.92,0.890799,,,,
8.443721191,-0.917292,0.89125,,,,
8.444721158,-0.918538,0.891765,,,,
8.445721125,-0.923155,0.892347,,,,
8.446721092,-0.928275,0.892927,,,,
8.447721059,-0.92936,0.893466,,,,
8.448721026,-0.9253,0.893974,,,,
8.449720993,-0.920996,0.894453,,,,
8.45072096,-0.920227,0.894923,,,,
8.451720927,-0.92231,0.895423,,,,
8.452720894,-0.925281,0.895982,,,,
8.453720861,-0.926962,0.896587,,,,
8.454720828,-0.926579,0.897162,,,,
8.455720795,-0.926833,0.897677,,,,
8.456720762,-0.927336,0.898211,,,,
8.457720729,-0.925509,0.898794,,,,
8.458720696,-0.92551,0.899388,,,,
8.459720663,-0.930594,0.900032,,,,
8.46072063,-0.935364,0.900732,,,,
8.461720597,-0.93364,0.901357,,,,
8.462720564,-0.928398,0.901863,,,,
8.463720531,-0.927159,0.902383,,,,
8.464720498,-0.928877,0.902997,,,,
8.465720465,-0.933059,0.903677,,,,
8.466720432,-0.942261,0.904423,,,,
8.467720399,-0.945111,0.905156,,,,
8.468720366,-0.93636,0.905743,,,,
8.469720333,-0.930232,0.906227,,,,
8.4707203,-0.929796,0.90673,,,,
8.471720267,-0.929243,0.907249,,,,
8.472720234,-0.932584,0.907779,,,,
8.473720201,-0.939313,0.908349,,,,
8.474720168,-0.941946,0.908928,,,,
8.475720135,-0.939962,0.909451,,,,
8.476720102,-0.936632,0.909936,,,,
8.477720069,-0.934364,0.910483,,,,
8.478720036,-0.938326,0.911145,,,,
8.479720003,-0.948194,0.911866,,,,
8.48071997,-0.953073,0.912553,,,,
8.481719937,-0.948389,0.913122,,,,
8.482719904,-0.942688,0.91358,,,,
8.483719871,-0.942644,0.91408,,,,
8.484719838,-0.945258,0.914696,,,,
8.485719805,-0.947882,0.915334,,,,
8.486719772,-0.95256,0.915969,,,,
8.487719738,-0.955455,0.91664,,,,
8.488719705,-0.952685,0.917308,,,,
8.489719672,-0.950226,0.917948,,,,
8.490719639,-0.950494,0.918575,,,,
8.491719606,-0.951845,0.919204,,,,
8.492719573,-0.95669,0.919857,,,,
8.49371954,-0.95941,0.920508,,,,
8.494719507,-0.954553,0.921112,,,,
8.495719474,-0.951376,0.921693,,,,
8.496719441,-0.953664,0.922296,,,,
8.497719408,-0.957052,0.922949,,,,
8.498719375,-0.962489,0.923699,,,,
8.499719342,-0.96648,0.924498,,,,
8.500719309,-0.964306,0.925211,,,,
8.501719276,-0.961904,0.925822,,,,
8.502719243,-0.961808,0.926429,,,,
8.50371921,-0.957927,0.927066,,,,
8.504719177,-0.953524,0.927738,,,,
8.505719144,-0.957795,0.928451,,,,
8.506719111,-0.967014,0.929167,,,,
8.507719078,-0.970639,0.929856,,,,
8.508719045,-0.970201,0.930541,,,,
8.509719012,-0.971046,0.931241,,,,
8.510718979,-0.97055,0.931965,,,,
8.511718946,-0.970918,0.932729,,,,
8.512718913,-0.972407,0.933484,,,,
8.51371888,-0.968825,0.934119,,,,
8.514718847,-0.966491,0.934673,,,,
8.515718814,-0.971278,0.935315,,,,
8.516718781,-0.974441,0.936078,,,,
8.517718748,-0.973507,0.936887,,,,
8.518718715,-0.976807,0.937729,,,,
8.519718682,-0.982704,0.938566,,,,
8.520718649,-0.983417,0.939295,,,,
8.521718616,-0.980901,0.939953,,,,
8.522718583,-0.978738,0.940664,,,,
8.52371855,-0.978402,0.941432,,,,
8.524718517,-0.982583,0.942191,,,,
8.525718484,-0.988959,0.942961,,,,
8.526718451,-0.991236,0.943755,,,,
8.527718418,-0.985698,0.944466,,,,
8.528718385,-0.977949,0.945098,,,,
8.529718352,-0.978752,0.945816,,,,
8.530718319,-0.985374,0.946644,,,,
8.531718286,-0.988554,0.947458,,,,
8.532718253,-0.989758,0.948223,,,,
8.53371822,-0.989063,0.948929,,,,
8.534718187,-0.984424,0.949551,,,,
8.535718154,-0.983179,0.950184,,,,
8.536718121,-0.989051,0.950939,,,,
8.537718088,-0.99693,0.951792,,,,
8.538718055,-1.00232,0.952661,,,,
8.539718022,-1.00119,0.95349,,,,
8.540717989,-0.995154,0.954236,,,,
8.541717955,-0.990105,0.954916,,,,
8.542717922,-0.986823,0.955584,,,,
8.543717889,-0.990595,0.956317,,,,
8.544717856,-1.00234,0.957155,,,,
8.545717823,-1.00586,0.957982,,,,
8.54671779,-0.996972,0.958669,,,,
8.547717757,-0.989489,0.959271,,,,
8.548717724,-0.990471,0.959922,,,,
8.549717691,-0.998433,0.960697,,,,
8.550717658,-1.0082,0.961577,,,,
8.551717625,-1.01356,0.962489,,,,
8.552717592,-1.01255,0.963362,,,,
8.553717559,-1.00773,0.964169,,,,
8.554717526,-1.00405,0.964944,,,,
8.555717493,-1.00503,0.965726,,,,
8.55671746,-1.01035,0.966556,,,,
8.557717427,-1.01717,0.967473,,,,
8.558717394,-1.0197,0.968415,,,,
8.559717361,-1.01496,0.969259,,,,
8.560717328,-1.01158,0.970021,,,,
8.561717295,-1.01654,0.97085,,,,
8.562717262,-1.02348,0.9718,,,,
8.563717229,-1.02714,0.9728,,,,
8.564717196,-1.02894,0.973801,,,,
8.565717163,-1.02765,0.974747,,,,
8.56671713,-1.02276,0.975552,,,,
8.567717097,-1.01991,0.9763,,,,
8.568717064,-1.02179,0.977154,,,,
8.569717031,-1.02576,0.978109,,,,
8.570716998,-1.03109,0.979122,,,,
8.571716965,-1.0344,0.980174,,,,
8.572716932,-1.03199,0.981168,,,,
8.573716899,-1.02881,0.982063,,,,
8.574716866,-1.02816,0.982925,,,,
8.575716833,-1.0287,0.983813,,,,
8.5767168,-1.03277,0.984774,,,,
8.577716767,-1.03789,0.985809,,,,
8.578716734,-1.03776,0.986804,,,,
8.579716701,-1.03423,0.987664,,,,
8.580716668,-1.03064,0.98844,,,,
8.581716635,-1.02901,0.989246,,,,
8.582716602,-1.03113,0.99013,,,,
8.583716569,-1.03445,0.991048,,,,
8.584716536,-1.03869,0.991983,,,,
8.585716503,-1.04104,0.992914,,,,
8.58671647,-1.03782,0.993767,,,,
8.587716437,-1.03859,0.994598,,,,
8.588716404,-1.04557,0.995527,,,,
8.589716371,-1.04968,0.996522,,,,
8.590716338,-1.05268,0.997544,,,,
8.591716305,-1.05374,0.998563,,,,
8.592716272,-1.04952,0.999491,,,,
8.593716239,-1.04869,1.00038,,,,
8.594716206,-1.05269,1.00136,,,,
8.595716172,-1.05549,1.00241,,,,
8.596716139,-1.06004,1.00347,,,,
8.597716106,-1.06553,1.00455,,,,
8.598716073,-1.06533,1.00558,,,,
8.59971604,-1.06187,1.00654,,,,
8.600716007,-1.06088,1.0075,,,,
8.601715974,-1.06303,1.00851,,,,
8.602715941,-1.06681,1.00956,,,,
8.603715908,-1.06998,1.01068,,,,
8.604715875,-1.06941,1.01184,,,,
8.605715842,-1.06449,1.01291,,,,
8.606715809,-1.06062,1.01385,,,,
8.607715776,-1.06217,1.01476,,,,
8.608715743,-1.06663,1.01573,,,,
8.60971571,-1.07185,1.01673,,,,
8.610715677,-1.07632,1.01779,,,,
8.611715644,-1.07572,1.01884,,,,
8.612715611,-1.07173,1.01983,,,,
8.613715578,-1.06989,1.02084,,,,
8.614715545,-1.07081,1.02189,,,,
8.615715512,-1.07627,1.02294,,,,
8.616715479,-1.08389,1.02403,,,,
8.617715446,-1.08251,1.02512,,,,
8.618715413,-1.07521,1.02611,,,,
8.61971538,-1.0756,1.02703,,,,
8.620715347,-1.08267,1.02803,,,,
8.621715314,-1.08813,1.0291,,,,
8.622715281,-1.08788,1.03019,,,,
8.623715248,-1.08338,1.03124,,,,
8.624715215,-1.08213,1.03224,,,,
8.625715182,-1.08634,1.03321,,,,
8.626715149,-1.08954,1.03419,,,,
8.627715116,-1.09109,1.03525,,,,
8.628715083,-1.09629,1.03643,,,,
8.62971505,-1.10223,1.03766,,,,
8.630715017,-1.10237,1.03883,,,,
8.631714984,-1.10008,1.03995,,,,
8.632714951,-1.10202,1.04107,,,,
8.633714918,-1.10539,1.04224,,,,
8.634714885,-1.10552,1.04345,,,,
8.635714852,-1.10772,1.04469,,,,
8.636714819,-1.11267,1.04593,,,,
8.637714786,-1.10944,1.04705,,,,
8.638714753,-1.10174,1.04805,,,,
8.63971472,-1.10434,1.04908,,,,
8.640714687,-1.1131,1.05026,,,,
8.641714654,-1.11858,1.05154,,,,
8.642714621,-1.12237,1.0529,,,,
8.643714588,-1.12286,1.05422,,,,
8.644714555,-1.11884,1.05539,,,,
8.645714522,-1.11617,1.05649,,,,
8.646714489,-1.11674,1.05769,,,,
8.647714456,-1.11962,1.05899,,,,
8.648714423,-1.12542,1.06034,,,,
8.649714389,-1.13043,1.06166,,,,
8.650714356,-1.12988,1.06287,,,,
8.651714323,-1.12572,1.064,,,,
8.65271429,-1.12311,1.0651,,,,
8.653714257,-1.12536,1.06628,,,,
8.654714224,-1.13277,1.06757,,,,
8.655714191,-1.13997,1.06891,,,,
8.656714158,-1.14097,1.07022,,,,
8.657714125,-1.13712,1.07142,,,,
8.658714092,-1.13373,1.07256,,,,
8.659714059,-1.13449,1.07376,,,,
8.660714026,-1.13776,1.07502,,,,
8.661713993,-1.13971,1.07625,,,,
8.66271396,-1.1424,1.07744,,,,
8.663713927,-1.14604,1.07863,,,,
8.664713894,-1.14644,1.0798,,,,
8.665713861,-1.1457,1.08098,,,,
8.666713828,-1.14661,1.08222,,,,
8.667713795,-1.14846,1.08351,,,,
8.668713762,-1.15253,1.08481,,,,
8.669713729,-1.15638,1.08612,,,,
8.670713696,-1.15583,1.08737,,,,
8.671713663,-1.15423,1.08857,,,,
8.67271363,-1.15375,1.08978,,,,
8.673713597,-1.15381,1.09103,,,,
8.674713564,-1.15807,1.09233,,,,
8.675713531,-1.16266,1.09367,,,,
8.676713498,-1.16085,1.09495,,,,
8.677713465,-1.15927,1.09617,,,,
8.678713432,-1.16226,1.09741,,,,
8.679713399,-1.16553,1.09873,,,,
8.680713366,-1.17153,1.10013,,,,
8.681713333,-1.17956,1.10164,,,,
8.6827133,-1.17966,1.10313,,,,
8.683713267,-1.17277,1.10451,,,,
8.684713234,-1.17054,1.10583,,,,
8.685713201,-1.17627,1.10718,,,,
8.686713168,-1.18243,1.10863,,,,
8.687713135,-1.18394,1.11008,,,,
8.688713102,-1.18433,1.11147,,,,
8.689713069,-1.18526,1.11282,,,,
8.690713036,-1.18576,1.11415,,,,
8.691713003,-1.18918,1.11551,,,,
8.69271297,-1.19474,1.11696,,,,
8.693712937,-1.19703,1.11844,,,,
8.694712904,-1.19689,1.11989,,,,
8.695712871,-1.19785,1.12131,,,,
8.696712838,-1.19811,1.12269,,,,
8.697712805,-1.19518,1.12399,,,,
8.698712772,-1.19267,1.12526,,,,
8.699712739,-1.19477,1.12659,,,,
8.700712706,-1.20224,1.128,,,,
8.701712673,-1.21123,1.12948,,,,
8.70271264,-1.21126,1.13093,,,,
8.703712606,-1.20346,1.13226,,,,
8.704712573,-1.20195,1.13359,,,,
8.70571254,-1.20678,1.13501,,,,
8.706712507,-1.21152,1.13652,,,,
8.707712474,-1.21696,1.13807,,,,
8.708712441,-1.22217,1.13962,,,,
8.709712408,-1.2248,1.14115,,,,
8.710712375,-1.22278,1.14262,,,,
8.711712342,-1.21894,1.14405,,,,
8.712712309,-1.22006,1.14553,,,,
8.713712276,-1.2251,1.14709,,,,
8.714712243,-1.22851,1.14866,,,,
8.71571221,-1.22561,1.15016,,,,
8.716712177,-1.2172,1.15149,,,,
8.717712144,-1.21297,1.15279,,,,
8.718712111,-1.22068,1.15425,,,,
8.719712078,-1.23645,1.15586,,,,
8.720712045,-1.2468,1.1575,,,,
8.721712012,-1.24404,1.15906,,,,
8.722711979,-1.23568,1.16054,,,,
8.723711946,-1.23065,1.16201,,,,
8.724711913,-1.23025,1.16349,,,,
8.72571188,-1.23539,1.16498,,,,
8.726711847,-1.24639,1.16655,,,,
8.727711814,-1.25619,1.1682,,,,
8.728711781,-1.2574,1.16981,,,,
8.729711748,-1.25364,1.17132,,,,
8.730711715,-1.25259,1.17283,,,,
8.731711682,-1.25378,1.17436,,,,
8.732711649,-1.25505,1.17589,,,,
8.733711616,-1.26009,1.17744,,,,
8.734711583,-1.26825,1.17907,,,,
8.73571155,-1.26997,1.18069,,,,
8.736711517,-1.2639,1.1822,,,,
8.737711484,-1.26136,1.18372,,,,
8.738711451,-1.26579,1.18536,,,,
8.739711418,-1.26996,1.18702,,,,
8.740711385,-1.2708,1.1886,,,,
8.741711352,-1.27099,1.19012,,,,
8.742711319,-1.27268,1.19162,,,,
8.743711286,-1.27434,1.19314,,,,
8.744711253,-1.27522,1.1947,,,,
8.74571122,-1.2781,1.19632,,,,
8.746711187,-1.28165,1.19797,,,,
8.747711154,-1.28331,1.19961,,,,
8.748711121,-1.28501,1.2012,,,,
8.749711088,-1.2857,1.20276,,,,
8.750711055,-1.28537,1.20431,,,,
8.751711022,-1.28927,1.20595,,,,
8.752710989,-1.29683,1.20768,,,,
8.753710956,-1.30134,1.20944,,,,
8.754710923,-1.2999,1.21111,,,,
8.75571089,-1.29652,1.21268,,,,
8.756710857,-1.2966,1.21424,,,,
8.757710823,-1.3003,1.21587,,,,
8.75871079,-1.30401,1.21757,,,,
8.759710757,-1.30669,1.21929,,,,
8.760710724,-1.30973,1.22101,,,,
8.761710691,-1.31043,1.22272,,,,
8.762710658,-1.307,1.22437,,,,
8.763710625,-1.30608,1.22597,,,,
8.764710592,-1.31154,1.22762,,,,
8.765710559,-1.31844,1.22934,,,,
8.766710526,-1.32321,1.23111,,,,
8.767710493,-1.32456,1.23287,,,,
8.76871046,-1.32146,1.23456,,,,
8.769710427,-1.31791,1.23618,,,,
8.770710394,-1.31907,1.23781,,,,
8.771710361,-1.32489,1.23951,,,,
8.772710328,-1.33279,1.24131,,,,
8.773710295,-1.33924,1.24316,,,,
8.774710262,-1.33908,1.24497,,,,
8.775710229,-1.33271,1.24667,,,,
8.776710196,-1.32804,1.24834,,,,
8.777710163,-1.33087,1.25006,,,,
8.77871013,-1.34071,1.25184,,,,
8.779710097,-1.35021,1.25369,,,,
8.780710064,-1.35061,1.25548,,,,
8.781710031,-1.34561,1.25714,,,,
8.782709998,-1.34492,1.25879,,,,
8.783709965,-1.34897,1.26056,,,,
8.784709932,-1.35365,1.26239,,,,
8.785709899,-1.35822,1.26421,,,,
8.786709866,-1.36139,1.266,,,,
8.787709833,-1.35752,1.26773,,,,
8.7887098,-1.35058,1.26939,,,,
8.789709767,-1.35574,1.2711,,,,
8.790709734,-1.36851,1.27293,,,,
8.791709701,-1.37192,1.27475,,,,
8.792709668,-1.371,1.27652,,,,
8.793709635,-1.3726,1.27827,,,,
8.794709602,-1.3678,1.27998,,,,
